date,open,high,low,close
2026-08-20,483.29998779296875,484.1600036621094,479.5,481.1499938964844
2026-08-21,479.8800048828125,486.3599853515625,478.5299987792969,483.239990234375
2026-08-24,483.2099914550781,490.6099853515625,481.8599853515625,487.30999755859375
2026-08-25,485.44000244140625,492.44000244140625,484.29998779296875,491.7099914550781
2026-08-26,487.8500061035156,497.3999938964844,487.30999755859375,496.3699951171875
2026-08-27,494.8800048828125,506.4800109863281,490.0799865722656,505.05999755859375
2026-08-28,505.3299865722656,517.780029296875,504.8699951171875,513.530029296875
2026-08-31,510.3800048828125,512.1900024414062,506.3900146484375,507.2900085449219
2026-09-01,497.5199890136719,505.9700012207031,496.7799987792969,501.0199890136719
2026-09-02,499.8500061035156,500.2699890136719,493.80999755859375,496.82000732421875
2026-09-03,501.6600036621094,515.6500244140625,500.79998779296875,510.1199951171875
2026-09-04,510.0,511.0,499.3599853515625,499.70001220703125
2026-09-08,493.010009765625,495.19000244140625,490.1499938964844,493.95001220703125
2026-09-09,493.07000732421875,494.3900146484375,489.79998779296875,491.6499938964844
2026-09-10,488.32000732421875,494.5199890136719,486.0,492.44000244140625
2026-09-11,495.6499938964844,498.9700012207031,492.5799865722656,495.6300048828125
2026-09-14,497.05999755859375,509.95001220703125,495.3399963378906,505.4100036621094
2026-09-15,500.05999755859375,505.8999938964844,495.5400085449219,497.1199951171875
2026-09-16,493.0299987792969,495.9700012207031,487.2300109863281,490.29998779296875
2026-09-17,497.79998779296875,501.4700012207031,493.1700134277344,497.75
2026-09-18,497.9700012207031,498.6499938964844,491.1000061035156,493.7799987792969
2026-09-21,495.5799865722656,501.8699951171875,491.3299865722656,501.6099853515625
