date,open,high,low,close
2026-07-16,328.010009765625,334.67999267578125,326.7900085449219,333.260009765625
2026-07-17,331.9800109863281,334.989990234375,329.0,333.739990234375
2026-07-20,333.510009765625,333.7099914550781,323.67999267578125,326.5899963378906
2026-07-21,323.1300048828125,329.6000061035156,322.2200012207031,327.739990234375
2026-07-22,327.8699951171875,329.0,323.3399963378906,325.8900146484375
2026-07-23,321.7300109863281,323.29998779296875,319.3500061035156,321.6600036621094
2026-07-24,321.7900085449219,334.3699951171875,321.6199951171875,333.0199890136719
2026-07-27,334.5400085449219,339.57000732421875,334.0199890136719,336.9100036621094
2026-07-28,340.0299987792969,342.8900146484375,335.6000061035156,340.0799865722656
2026-07-29,339.7300109863281,344.57000732421875,337.3500061035156,338.19000244140625
2026-07-30,333.1000061035156,334.75,329.5899963378906,333.42999267578125
2026-07-31,304.80999755859375,310.69000244140625,300.0,308.9100036621094
2026-08-03,309.5799865722656,311.79998779296875,302.55999755859375,303.4200134277344
2026-08-04,302.7300109863281,310.4200134277344,301.32000732421875,309.3800048828125
2026-08-05,309.3599853515625,311.7099914550781,305.6700134277344,311.0
2026-08-06,314.3399963378906,316.2900085449219,309.2300109863281,312.4100036621094
2026-08-07,311.45001220703125,314.80999755859375,310.739990234375,313.3299865722656
2026-08-10,306.8299865722656,308.260009765625,304.6099853515625,308.260009765625
2026-08-11,307.75,309.9700012207031,302.7900085449219,304.9100036621094
2026-08-12,305.1000061035156,305.6600036621094,300.57000732421875,302.25
2026-08-13,304.2099914550781,306.0,302.04998779296875,305.260009765625
2026-08-14,306.0,307.489990234375,304.29998779296875,305.92999267578125
2026-08-17,306.2099914550781,307.6600036621094,302.94000244140625,305.5899963378906
2026-08-18,307.5799865722656,311.489990234375,305.739990234375,310.0299987792969
2026-08-19,310.1400146484375,319.2799987792969,309.6000061035156,316.8299865722656
2026-08-20,317.4599914550781,320.2799987792969,310.6499938964844,311.29998779296875
2026-08-21,312.04998779296875,312.3800048828125,307.010009765625,309.3500061035156
2026-08-24,311.4700012207031,313.3599853515625,309.9700012207031,310.3399963378906
2026-08-25,310.7900085449219,313.5899963378906,308.2099914550781,309.8999938964844
2026-08-26,310.29998779296875,315.42999267578125,308.79998779296875,313.45001220703125
2026-08-27,310.54998779296875,315.3999938964844,309.3999938964844,314.5799865722656
2026-08-28,316.8500061035156,322.3699951171875,315.45001220703125,319.70001220703125
2026-08-31,319.6000061035156,321.239990234375,312.79998779296875,316.8500061035156
2026-09-01,316.9800109863281,327.29998779296875,314.7300109863281,325.1300048828125
2026-09-02,326.8699951171875,328.3999938964844,323.5299987792969,324.9599914550781
2026-09-03,324.8699951171875,330.80999755859375,324.1099853515625,328.2099914550781
2026-09-04,328.30999755859375,328.92999267578125,317.8599853515625,319.9700012207031
2026-09-08,317.1000061035156,320.70001220703125,314.8999938964844,316.2200012207031
2026-09-09,315.489990234375,319.1499938964844,309.8999938964844,315.3399963378906
2026-09-10,316.6700134277344,326.739990234375,316.510009765625,326.57000732421875
2026-09-11,327.45001220703125,336.2200012207031,326.29998779296875,332.2699890136719
2026-09-14,334.7900085449219,335.5,331.3399963378906,333.0799865722656
2026-09-15,330.1400146484375,331.7799987792969,328.3500061035156,331.3399963378906
2026-09-16,332.5299987792969,335.4800109863281,330.70001220703125,332.4100036621094
2026-09-17,334.7699890136719,338.3399963378906,330.17999267578125,337.0
2026-09-18,337.9100036621094,338.489990234375,332.5299987792969,336.1300048828125
2026-09-21,335.20001220703125,339.6400146484375,333.04998779296875,338.9800109863281
