ts_ms,open,high,low,close
1780565400000,751.307,751.948,751.191,751.698
1780566300000,751.704,752.21,751.704,752.02
1780567200000,752.023,752.062,751.471,751.611
1780568100000,751.612,751.614,751.076,751.082
1780569000000,751.082,751.294,750.814,750.859
1780569900000,750.856,750.912,750.209,750.663
1780570800000,750.68,751.08,750.635,750.996
1780571700000,750.994,751.627,750.906,751.373
1780572600000,751.37,751.64,749.884,750.596
1780573500000,750.599,751.89,750.45,751.701
1780574400000,751.704,752.007,751.043,751.128
1780575300000,751.128,751.613,751.092,751.499
1780576200000,751.499,752.282,751.499,752.262
1780577100000,752.26,752.47,751.859,752.285
1780578000000,752.287,752.428,752.041,752.206
1780578900000,752.19,752.744,751.912,752.101
1780579800000,752.06,753.37,751.48,752.048
1780580700000,752.05,753.69,751.62,753.204
1780581600000,753.206,753.66,752.24,753.334
1780582500000,753.38,754.3,753.12,754.007
1780583400000,754.02,754.19,753.51,753.879
1780584300000,753.873,754.25,753.39,754.193
1780585200000,754.196,755.63,754.196,755.56
1780586100000,755.58,755.95,755.37,755.835
1780587000000,755.87,755.935,755.19,755.28
1780587900000,755.24,755.47,754.81,755.311
1780588800000,755.35,756.385,755.21,756.226
1780589700000,756.225,756.67,756.22,756.505
1780590600000,756.5,756.86,756.07,756.76
1780591500000,756.763,756.92,756.58,756.802
1780592400000,756.76,756.98,756.6,756.817
1780593300000,756.821,757.16,756.64,757.114
1780594200000,757.114,757.42,757.035,757.255
1780595100000,757.257,757.74,757.14,757.678
1780596000000,757.678,757.88,757.58,757.67
1780596900000,757.683,757.94,757.545,757.847
1780597800000,757.81,757.96,757.62,757.801
1780598700000,757.78,757.99,757.51,757.627
1780599600000,757.633,758.07,757.62,757.779
1780600500000,757.78,758.3,757.585,758.29
1780601400000,758.26,758.3,757.76,757.791
1780602300000,757.787,757.91,756.95,757.04
1780603200000,757.144,757.184,756.43,756.518
1780604100000,756.51,756.626,755.933,756.034
1780605000000,756.033,756.25,755.986,756.04
1780605900000,756.04,756.16,755.902,756.03
1780606800000,756.017,756.149,755.926,756.055
1780607700000,756.055,756.074,755.97,756.064
1780608600000,756.064,756.075,756.025,756.055
1780609500000,756.055,756.099,756.004,756.051
1780610400000,756.069,756.197,755.571,755.64
1780611300000,755.638,755.787,755.14,755.371
1780612200000,755.37,755.574,755.276,755.456
1780613100000,755.451,755.819,755.426,755.808
1780614000000,755.81,755.874,755.292,755.318
1780614900000,755.314,755.331,754.911,755.188
1780615800000,755.19,755.203,754.86,754.887
