ts_ms,open,high,low,close
1785434400000,193.78,194.065,193.585,193.685
1785435300000,193.685,193.725,193.24,193.495
1785436200000,193.49,193.85,193.14,193.33
1785437100000,193.335,193.75,193.285,193.53
1785438000000,193.525,194.8,193.42,194.58
1785438900000,194.6,194.92,193.985,194.04
1785439800000,194.055,194.825,193.985,194.78
1785440700000,194.77,195.33,194.58,195.04
1785441600000,195.107,195.805,195.089,195.397
1785442500000,195.59,196.319,195.22,196.01
1785443400000,195.65,196.329,195.63,196.12
1785444300000,195.9,196.098,195.505,195.8
1785445200000,195.41,195.525,195.2,195.33
1785446100000,195.59,196.75,195.41,196.43
1785447000000,196.11,196.228,195.722,195.91
1785447900000,196.07,196.085,195.423,195.53
1785448800000,195.39,195.94,195.244,195.71
1785449700000,195.818,196.215,195.682,195.793
1785450600000,195.794,195.94,195.575,195.911
1785451500000,195.92,196.1,195.902,196.068
1785452400000,196.13,196.355,196.055,196.31
1785453300000,196.19,196.265,196.071,196.24
1785454200000,196.2,196.48,196.16,196.47
1785455100000,196.49,196.83,196.383,196.83
1785456000000,196.11,197.72,196.11,197.64
1785456900000,197.66,197.67,197.06,197.48
1785457800000,197.49,197.82,197.47,197.82
1785458700000,197.82,197.94,197.56,197.9
1785459600000,197.94,198.56,197.93,198.46
1785460500000,198.46,198.64,198.11,198.18
1785461400000,198.2,198.5,197.85,197.86
1785462300000,197.86,197.96,197.49,197.56
1785463200000,197.57,197.98,197.08,197.08
1785464100000,197.08,197.36,196.73,197.27
1785465000000,197.24,197.34,196.8,196.98
1785465900000,196.99,197.5,196.95,197.47
1785466800000,197.47,197.5,197.23,197.43
1785467700000,197.4,197.93,197.35,197.73
1785468600000,197.74,197.83,197.58,197.6
1785469500000,197.63,197.73,197.36,197.57
1785470400000,197.61,197.66,197.28,197.63
1785471300000,197.64,198.1,197.55,198.04
1785472200000,198.06,198.61,198.04,198.53
1785473100000,198.53,198.71,198.4,198.4
1785474000000,198.42,198.72,198.33,198.59
1785474900000,198.6,198.72,198.12,198.61
1785475800000,198.61,198.67,198.01,198.16
1785476700000,198.1,198.52,198.1,198.49
1785477600000,198.5,198.77,198.43,198.75
1785478500000,198.75,198.77,198.27,198.33
1785479400000,198.32,198.35,197.07,197.2
1785480300000,197.2,197.7,197.02,197.45
1785481200000,197.41,198,197.16,197.74
1785482100000,197.71,198.7,197.51,198.69
1785483000000,198.39,198.4,197.97,198.08
1785483900000,198.25,198.89,198,198.34
1785484800000,198.13,198.453,196.834,198.04
1785485700000,198.54,198.732,198.405,198.67
