ts_ms,open,high,low,close
1787823000000,310.24,310.315,310.136,310.24
1787823900000,310.315,310.319,310.022,310.04
1787824800000,310.08,310.14,309.98,310.14
1787825700000,310.28,310.307,310.082,310.29
1787826600000,310.305,310.409,310.305,310.409
1787827500000,310.17,310.41,310.155,310.25
1787828400000,310.23,310.4,310.08,310.2
1787829300000,310.36,310.625,310.345,310.49
1787830200000,310.46,310.55,310.45,310.47
1787831100000,310.4,310.571,310.165,310.205
1787832000000,310.61,310.64,310.458,310.54
1787832900000,310.46,310.575,310.255,310.26
1787833800000,310.24,310.305,309.926,309.93
1787834700000,309.98,310.43,309.92,310.35
1787835600000,310.41,310.57,310.047,310.14
1787836500000,310,310.579,310,310.01
1787837400000,310.435,312.035,309.43,310.82
1787838300000,310.88,312.075,310.873,311.6
1787839200000,311.57,311.965,310.175,310.24
1787840100000,310.23,310.92,309.665,310.8
1787841000000,310.8,313.51,310.63,312.9
1787841900000,312.86,313.76,312.66,313.4
1787842800000,313.46,314.705,313.38,314.696
1787843700000,314.7,315.155,314.555,314.623
1787844600000,314.68,315.06,314.29,314.745
1787845500000,314.77,314.83,314.185,314.81
1787846400000,314.825,314.96,314.31,314.7
1787847300000,314.7,314.73,314.13,314.549
1787848200000,314.551,314.82,314.27,314.763
1787849100000,314.76,315.19,314.53,314.96
1787850000000,315.05,315.34,314.74,314.94
1787850900000,314.944,315.39,314.84,315.239
1787851800000,315.27,315.325,314.48,314.68
1787852700000,314.679,315.04,314.62,314.817
1787853600000,314.84,314.9,314.11,314.314
1787854500000,314.33,314.395,314.005,314.19
1787855400000,314.205,314.47,313.85,314.25
1787856300000,314.238,314.58,313.6,313.875
1787857200000,313.878,314.36,313.66,314.234
1787858100000,314.27,314.31,313.45,313.57
1787859000000,313.59,313.9,313.37,313.9
1787859900000,313.89,315.11,313.8,314.71
1787860800000,314.553,314.62,314.05,314.05
1787861700000,314.05,314.284,313.846,314.024
1787862600000,314.025,314.342,313.92,314.031
1787863500000,314.16,314.17,313.8,314.17
1787864400000,314.09,314.23,314.015,314.23
1787865300000,314.23,314.39,314.195,314.345
1787866200000,314.11,314.345,314.11,314.11
1787867100000,314.307,314.415,314.275,314.414
1787868000000,314.415,314.415,314.2,314.2
1787868900000,314.2,314.43,314.2,314.429
1787869800000,314.429,314.559,314.345,314.43
1787870700000,314.423,314.636,314.391,314.456
1787871600000,314.455,314.695,314.455,314.5
1787872500000,314.5,314.65,314.5,314.6
1787873400000,314.6,314.66,314.6,314.66
1787874300000,314.7,314.9,314.65,314.7
1787875200000,314.7,315.11,314.54,315.04
1787876100000,315.04,315.2,314.95,315.09
1787877000000,315.09,315.1,314.78,314.92
1787877900000,314.84,314.85,314.7,314.75
1787878800000,314.77,314.92,314.76,314.86
1787879700000,314.86,314.86,314.72,314.73
1787880600000,314.71,314.83,314.65,314.68
1787881500000,314.8,315.16,314.79,315.11
1787882400000,315.13,315.2,315.1,315.2
1787883300000,315.17,315.21,315.03,315.03
1787884200000,315,315.07,314.9,315
1787885100000,314.92,315.07,314.82,314.96
1787886000000,314.96,315.38,314.92,315.37
1787886900000,315.25,315.44,315.25,315.41
1787887800000,315.4,315.43,315.22,315.28
1787888700000,315.23,315.25,315.13,315.19
1787889600000,315.19,315.22,315.06,315.16
1787890500000,315.19,315.19,315.08,315.12
1787891400000,315.1,315.2,315.04,315.2
1787892300000,315.14,315.18,315.08,315.08
1787893200000,315.05,315.06,314.88,314.95
1787894100000,314.92,315.16,314.92,315.15
1787895000000,315.16,315.54,315.11,315.52
1787895900000,315.52,315.57,315.37,315.39
1787896800000,315.4,315.55,315.34,315.54
1787897700000,315.49,315.55,315.19,315.24
1787898600000,315.25,315.5,315.23,315.46
1787899500000,315.42,315.83,315.42,315.8
1787900400000,315.83,315.85,315.44,315.48
1787901300000,315.53,315.62,315.45,315.57
1787902200000,315.6,315.69,315.44,315.49
1787903100000,315.48,315.65,314.99,314.99
1787904000000,315.29,315.57,314.928,315.47
1787904900000,315.57,315.69,315.375,315.69
1787905800000,315.69,315.945,315.371,315.836
1787906700000,315.835,315.835,315.51,315.71
1787907600000,315.71,315.78,315.707,315.78
1787908500000,315.71,315.715,315.495,315.495
1787909400000,315.495,315.52,315.295,315.295
1787910300000,315.37,315.425,315.29,315.37
1787911200000,315.415,315.455,315.32,315.455
1787912100000,315.41,315.574,315.327,315.41
1787913000000,315.326,315.464,315.32,315.355
1787913900000,315.31,315.355,315.22,315.31
1787914800000,315.26,315.439,315.157,315.26
1787915700000,315.51,315.51,315.235,315.51
1787916600000,315.61,315.79,315.4,315.61
1787917500000,315.49,316.474,315.49,316.367
1787918400000,316.5,316.55,316.279,316.33
1787919300000,316.51,316.564,316.231,316.51
1787920200000,316.18,316.303,316.02,316.18
1787921100000,316.2,316.265,316.08,316.08
1787922000000,316.08,316.13,315.735,316.07
1787922900000,316.24,316.982,315.965,316.77
1787923800000,316.865,318.11,315.51,317.31
1787924700000,317.26,317.31,315.515,316.79
1787925600000,316.7,317.11,316.09,316.415
1787926500000,316.438,317.146,316.18,316.715
1787927400000,316.72,319.55,316.56,319.535
