ts_ms,open,high,low,close
1788310800000,337.02,337.1,336.75,336.86
1788311700000,336.77,336.92,336.7,336.84
1788312600000,336.89,336.93,336.58,336.61
1788313500000,336.63,336.72,336.37,336.72
1788314400000,336.72,336.72,336.49,336.64
1788315300000,336.63,336.8,336.6,336.68
1788316200000,336.66,336.7,336.59,336.68
1788317100000,336.7,336.72,336.55,336.58
1788318000000,336.57,336.64,336.46,336.63
1788318900000,336.62,336.82,336.6,336.73
1788319800000,336.71,336.8,336.69,336.71
1788320700000,336.74,336.76,336.69,336.7
1788321600000,336.71,336.72,336.6,336.6
1788322500000,336.63,336.79,336.63,336.67
1788323400000,336.68,336.84,336.67,336.78
1788324300000,336.77,336.87,336.73,336.86
1788325200000,336.84,336.95,336.76,336.88
1788326100000,336.89,337.03,336.89,336.98
1788327000000,336.99,337.07,336.79,336.97
1788327900000,336.97,337.23,336.97,337.22
1788328800000,337.22,337.26,336.71,337.05
1788329700000,336.95,336.96,336.59,336.77
1788330600000,336.75,336.96,336.55,336.91
1788331500000,336.89,336.92,336.85,336.92
1788332400000,336.92,337.3,336.88,337.16
1788333300000,337.19,337.19,336.76,336.88
1788334200000,336.86,336.9,336.74,336.81
1788335100000,336.78,336.8,336.54,336.55
1788336000000,337.072,338.45,336.75,337.772
1788336900000,337.769,337.823,337.397,337.679
1788337800000,337.32,337.892,337.194,337.21
1788338700000,337.21,337.37,336.376,336.8
1788339600000,336.82,336.919,336.48,336.81
1788340500000,336.52,336.674,336.255,336.52
1788341400000,336.564,336.629,335.946,335.946
1788342300000,336.48,336.669,335.831,336.48
1788343200000,336.496,336.61,336.26,336.496
1788344100000,336.507,336.618,336.34,336.52
1788345000000,336.19,336.563,334.262,334.64
1788345900000,334.68,334.778,334.026,334.7
1788346800000,334.36,335.01,333.768,335.01
1788347700000,334.78,335.193,334.575,335.19
1788348600000,335.194,335.635,335.111,335.353
1788349500000,335.96,336.107,335.363,336.01
1788350400000,336.28,336.712,335.856,336.28
1788351300000,336.36,336.57,334.656,334.76
1788352200000,335.15,335.427,334.676,334.94
1788353100000,335.11,335.224,334.653,334.678
1788354000000,334.677,334.989,334.098,334.418
1788354900000,334.419,334.69,333.54,333.93
1788355800000,333.93,335.6888,332.82,334.67
1788356700000,334.59,336.9696,334,336.58
1788357600000,336.54,339.82,335.98,339.38
1788358500000,339.36,340,338.26,338.66
1788359400000,338.6,338.655,337.4,337.79
1788360300000,337.79,337.79,336.52,336.86
1788361200000,336.825,336.9,335.84,336.485
1788362100000,336.51,337.6,336.24,337.485
1788363000000,337.49,337.58,336.53,336.76
1788363900000,336.76,338.54,336.305,338.47
1788364800000,338.435,339.11,338.01,338.605
1788365700000,338.6,338.645,337.45,337.695
1788366600000,337.755,338.13,337.635,337.635
1788367500000,337.725,338.6,337.674,338.01
1788368400000,338.03,338.82,338.028,338.365
1788369300000,338.33,338.53,338.09,338.215
1788370200000,338.265,338.32,337.47,337.64
1788371100000,337.67,338.104,337.351,338.01
1788372000000,337.97,338.03,337.49,337.82
1788372900000,337.865,338.4,337.425,337.875
1788373800000,337.843,338,337.265,337.43
1788374700000,337.41,337.59,337.105,337.48
1788375600000,337.51,338.12,337.31,337.92
1788376500000,338.01,338.16,337.64,337.85
1788377400000,337.83,337.83,336.99,337.29
1788378300000,337.31,337.7,336.99,337.11
1788379200000,337.36,337.55,337.07,337.36
1788380100000,337.297,337.364,337.071,337.083
1788381000000,337.086,337.345,337.086,337.186
1788381900000,337.172,337.526,337.105,337.275
1788382800000,337.49,337.603,337.265,337.5
1788383700000,337.88,337.88,337.504,337.76
1788384600000,337.76,337.804,337.045,337.53
1788385500000,337.3,337.64,336.905,337.51
1788386400000,337.45,337.765,337.309,337.36
1788387300000,337.81,337.92,337.487,337.81
1788388200000,338,338.245,337.92,338
1788389100000,338.075,338.205,338.075,338.1
1788390000000,338.16,338.19,338.1,338.16
1788390900000,338.115,338.165,337.99,338.165
1788391800000,338.19,338.29,338.091,338.25
1788392700000,338.37,338.4,338.194,338.37
1788393600000,338.17,338.7,338.06,338.19
1788394500000,338.19,338.36,337.94,338.13
1788395400000,338.14,338.34,338.04,338.25
1788396300000,338.31,338.52,338.11,338.23
1788397200000,338.24,338.5,338.05,338.41
1788398100000,338.41,338.55,338.1,338.15
1788399000000,338.23,338.51,338.23,338.39
1788399900000,338.31,338.31,337.58,337.58
1788400800000,337.82,338.45,337.67,338.38
1788401700000,338.43,338.49,338.29,338.4
1788402600000,338.43,338.5,338.33,338.43
1788403500000,338.35,338.51,338.34,338.42
1788404400000,338.44,338.67,338.43,338.65
1788405300000,338.65,339.04,338.62,338.89
1788406200000,338.94,339.17,338.93,339.12
1788407100000,339.1,339.2,339.02,339.18
1788408000000,339.23,339.31,339.14,339.21
1788408900000,339.24,339.25,339.12,339.12
1788409800000,339.13,339.13,338.8,338.87
1788410700000,338.89,339.01,338.85,338.9
1788411600000,338.86,338.86,338.41,338.41
1788412500000,338.47,338.49,337.59,337.95
1788413400000,337.95,338.29,337.91,338.02
1788414300000,338.04,338.45,337.98,338.34
1788415200000,338.33,338.59,338.25,338.42
1788416100000,338.39,338.6,338.39,338.54
1788417000000,338.59,338.73,338.49,338.56
1788417900000,338.54,338.54,338.19,338.19
1788418800000,338.2,338.78,338.15,338.57
1788419700000,338.56,338.63,338.29,338.63
1788420600000,338.64,338.87,338.43,338.84
1788421500000,338.84,338.84,338.56,338.59
1788422400000,338.239,339.8,338.239,339.255
1788423300000,339.255,339.764,339.255,339.72
1788424200000,339.72,339.86,339.452,339.485
1788425100000,339.485,339.515,339.29,339.429
1788426000000,339.419,339.824,339.27,339.6
1788426900000,339.6,339.6,339.396,339.417
1788427800000,339.416,339.622,339.24,339.4
1788428700000,339.4,339.409,338.876,338.966
1788429600000,338.966,338.98,338.551,338.552
1788430500000,338.551,338.684,338.288,338.4
1788431400000,338.4,338.46,338.235,338.46
1788432300000,338.46,338.613,338.226,338.447
1788433200000,338.439,338.889,338.31,338.889
1788434100000,338.871,339.35,338.56,339.095
1788435000000,339.117,339.198,338.419,338.419
1788435900000,338.418,338.418,338.045,338.1
1788436800000,338.06,338.378,337.893,338.173
1788437700000,338.174,338.175,337.761,337.79
1788438600000,337.791,338.7,337.791,338.375
1788439500000,338.375,338.95,338.354,338.87
1788440400000,338.87,339.39,336.03,338.505
1788441300000,338.501,340.625,338.41,340.522
1788442200000,340.495,344.6,340.21,343.932
1788443100000,343.937,344.34,342.45,342.93
1788444000000,342.656,342.79,341.45,342.323
1788444900000,342.338,342.9,341.97,342.868
1788445800000,342.88,343.115,341.87,342.788
1788446700000,342.785,342.92,341.1,341.185
1788447600000,341.224,342.65,340.87,342.509
1788448500000,342.535,343.29,342.535,342.768
1788449400000,342.765,342.895,342.31,342.39
1788450300000,342.381,342.859,342.335,342.608
1788451200000,342.604,342.78,341.27,341.341
1788452100000,341.3,341.795,340.825,341.266
1788453000000,341.264,341.83,340.82,341.462
1788453900000,341.451,341.945,341.45,341.783
1788454800000,341.775,342.035,341.693,341.991
1788455700000,341.998,342.34,341.998,342.28
1788456600000,342.284,342.96,342.284,342.7
1788457500000,342.702,342.92,342.41,342.803
1788458400000,342.811,343.11,342.334,342.759
1788459300000,342.76,343.65,342.654,343.546
1788460200000,343.555,343.67,342.59,342.786
1788461100000,342.789,342.855,342.33,342.779
1788462000000,342.79,343.435,342.54,343.268
1788462900000,343.263,343.341,342.39,343.199
1788463800000,343.17,343.546,343.045,343.438
1788464700000,343.4,343.427,342.185,342.36
1788465600000,342.436,342.602,342.205,342.56
1788466500000,342.56,342.56,342.347,342.506
1788467400000,342.505,342.88,342.505,342.88
1788468300000,342.88,342.931,342.56,342.56
1788469200000,342.56,342.81,342.56,342.695
1788470100000,342.693,342.885,342.66,342.885
1788471000000,342.866,342.934,342.662,342.88
1788471900000,342.883,342.94,342.8,342.85
1788472800000,342.85,342.85,342.58,342.775
1788473700000,342.775,342.775,342.63,342.665
1788474600000,342.665,342.725,342.625,342.665
1788475500000,342.665,343.015,342.661,342.86
1788476400000,342.86,343.174,342.831,343.114
1788477300000,343.114,343.148,342.901,342.961
1788478200000,342.961,343.027,342.905,342.98
1788479100000,342.98,343.015,342.915,342.98
1788480000000,342.82,343.04,342.3,342.62
1788480900000,342.6,342.66,342.45,342.66
1788481800000,342.64,342.84,342.56,342.75
1788482700000,342.75,342.88,342.69,342.69
1788483600000,342.69,342.76,342.59,342.69
1788484500000,342.7,342.9,342.68,342.88
1788485400000,342.86,343.15,342.82,343.15
1788486300000,343.14,343.15,342.94,343.12
1788487200000,343.13,343.21,343.09,343.16
1788488100000,343.14,343.36,343.14,343.31
1788489000000,343.31,343.39,343.22,343.29
1788489900000,343.23,343.36,343.23,343.31
1788490800000,343.33,343.47,343.27,343.33
1788491700000,343.43,343.51,343.42,343.45
1788492600000,343.46,343.55,343.38,343.38
1788493500000,343.38,343.43,343.28,343.36
1788494400000,343.42,343.58,343.33,343.58
1788495300000,343.59,343.65,343.41,343.63
1788496200000,343.66,343.71,343.26,343.32
1788497100000,343.32,343.43,343.27,343.43
1788498000000,343.43,343.45,343.32,343.45
1788498900000,343.45,343.65,343.43,343.58
1788499800000,343.55,343.58,343.25,343.34
1788500700000,343.32,343.43,343.21,343.43
1788501600000,343.42,343.58,343.41,343.58
1788502500000,343.53,343.74,343.48,343.65
1788503400000,343.68,343.73,343.42,343.42
1788504300000,343.42,343.48,343.26,343.44
1788505200000,343.44,343.63,343.32,343.62
1788506100000,343.62,343.67,343.45,343.65
1788507000000,343.57,343.69,343.44,343.55
1788507900000,343.51,343.63,343.36,343.36
1788508800000,343.2355,343.9388,342.48,342.9
1788509700000,342.86,343.5888,342.78,343.39
1788510600000,343.5795,343.845,343.2873,343.78
1788511500000,343.74,343.95,343.4,343.95
1788512400000,343.95,343.95,343.32,343.4
1788513300000,343.79,343.81,343.0832,343.31
1788514200000,343.4117,343.4459,343.1372,343.389
1788515100000,343.6,343.8,343.3545,343.6
1788516000000,343.55,343.6,343.236,343.4
1788516900000,343.39,343.5088,343.1895,343.315
1788517800000,343.3242,343.4,343.16,343.33
1788518700000,343.35,343.48,343.09,343.1058
1788519600000,343.14,343.29,342.48,343.06
1788520500000,343.03,343.45,342.9001,343.35
1788521400000,343.25,343.6402,343.1112,343.5
1788522300000,343.49,343.8588,343.475,343.72
1788523200000,343.8,343.8,342.39,342.4955
1788524100000,342.48,342.87,342.28,342.6057
1788525000000,342.61,342.93,340.64,341.4975
1788525900000,341.5,341.7,340.83,341.1666
1788526800000,341.2,341.92,341,341.8
1788527700000,341.7645,342.51,341.3,342.4
1788528600000,342.575,343.53,340.5,341.04
1788529500000,341.055,341.72,339.72,341.54
1788530400000,341.49,341.97,340.64,340.87
1788531300000,340.85,340.925,337.9,337.99
1788532200000,337.96,339.28,337.6603,338.86
1788533100000,338.895,338.98,337.57,337.72
1788534000000,337.73,337.9801,337.235,337.755
1788534900000,337.79,338.01,337.09,337.75
1788535800000,337.745,338.15,337.5,337.73
1788536700000,337.74,338.32,337.39,338.19
